"PosList"
"집, 짓다, 그릇, 만들다, 때, 재료, 사용, 재목"
"집, 짓다, 그릇, 만들다, 때, 재료, 사용, 재목"
"집, 짓다, 그릇, 만들다, 때, 재료, 사용, 재목"
"집, 짓다, 그릇, 만들다, 때, 재료, 사용, 재목"
"집, 짓다, 그릇, 만들다, 때, 재료, 사용, 재목"
"집, 짓다, 그릇, 만들다, 때, 재료, 사용, 재목"
"집, 짓다, 그릇, 만들다, 때, 재료, 사용, 재목"
"집, 짓다, 그릇, 만들다, 때, 재료, 사용, 재목"
"집, 짓다, 그릇, 만들다, 때, 재료, 사용, 재목"
"집, 짓다, 그릇, 만들다, 때, 재료, 사용, 재목"
"집, 짓다, 그릇, 만들다, 때, 재료, 사용, 재목"
"집, 짓다, 그릇, 만들다, 때, 재료, 사용, 재목"
"집, 짓다, 그릇, 만들다, 때, 재료, 사용, 재목"
"집, 짓다, 그릇, 만들다, 때, 재료, 사용, 재목"
"집, 짓다, 그릇, 만들다, 때, 재료, 사용, 재목"
"집, 짓다, 그릇, 만들다, 때, 재료, 사용, 재목"
"집, 짓다, 그릇, 만들다, 때, 재료, 사용, 재목"
"집, 짓다, 그릇, 만들다, 때, 재료, 사용, 재목"
"집, 짓다, 그릇, 만들다, 때, 재료, 사용, 재목"
"집, 짓다, 그릇, 만들다, 때, 재료, 사용, 재목"
"집, 짓다, 그릇, 만들다, 때, 재료, 사용, 재목"
"집, 짓다, 그릇, 만들다, 때, 재료, 사용, 재목"
"집, 짓다, 그릇, 만들다, 때, 재료, 사용, 재목"
"집, 짓다, 그릇, 만들다, 때, 재료, 사용, 재목"
"집, 짓다, 그릇, 만들다, 때, 재료, 사용, 재목"
"집, 짓다, 그릇, 만들다, 때, 재료, 사용, 재목"
"집, 짓다, 그릇, 만들다, 때, 재료, 사용, 재목"
"집, 짓다, 그릇, 만들다, 때, 재료, 사용, 재목"
"집, 짓다, 그릇, 만들다, 때, 재료, 사용, 재목"
"집, 짓다, 그릇, 만들다, 때, 재료, 사용, 재목"
"집, 짓다, 그릇, 만들다, 때, 재료, 사용, 재목"
"집, 짓다, 그릇, 만들다, 때, 재료, 사용, 재목"
"집, 짓다, 그릇, 만들다, 때, 재료, 사용, 재목"
"집, 짓다, 그릇, 만들다, 때, 재료, 사용, 재목"
"집, 짓다, 그릇, 만들다, 때, 재료, 사용, 재목"
"집, 짓다, 그릇, 만들다, 때, 재료, 사용, 재목"
"집, 짓다, 그릇, 만들다, 때, 재료, 사용, 재목"
"집, 짓다, 그릇, 만들다, 때, 재료, 사용, 재목"
"집, 짓다, 그릇, 만들다, 때, 재료, 사용, 재목"
"땔감, 되다, 나무, 붙이"
"땔감, 되다, 나무, 붙이"
"땔감, 되다, 나무, 붙이"
"땔감, 되다, 나무, 붙이"
"돌아가다, 의지, 뜻, 믿다, 받들다, 순종, 이르다, 말, 부처, 보살, 이름, 앞, 붙이다"
"마음, 하다, 도, 닦다, 장소, 하다, 뜻, 추다, 불교, 의식, 무용, 양손, 바라, 쥐다, 배꼽, 중심, 하다, 머리, 위, 들다, 올리다, 좌우, 돌리다, 동작, 전진, 후퇴, 회전, 추다, 춤, 천수바라, 명바라, 사다라니, 바라, 관욕게바라, 막바라, 내림게바라"
"마음, 하다, 도, 닦다, 장소, 하다, 뜻, 추다, 불교, 의식, 무용, 양손, 바라, 쥐다, 배꼽, 중심, 하다, 머리, 위, 들다, 올리다, 좌우, 돌리다, 동작, 전진, 후퇴, 회전, 추다, 춤, 천수바라, 명바라, 사다라니, 바라, 관욕게바라, 막바라, 내림게바라"
"마음, 하다, 도, 닦다, 장소, 하다, 뜻, 추다, 불교, 의식, 무용, 양손, 바라, 쥐다, 배꼽, 중심, 하다, 머리, 위, 들다, 올리다, 좌우, 돌리다, 동작, 전진, 후퇴, 회전, 추다, 춤, 천수바라, 명바라, 사다라니, 바라, 관욕게바라, 막바라, 내림게바라"
"마음, 하다, 도, 닦다, 장소, 하다, 뜻, 추다, 불교, 의식, 무용, 양손, 바라, 쥐다, 배꼽, 중심, 하다, 머리, 위, 들다, 올리다, 좌우, 돌리다, 동작, 전진, 후퇴, 회전, 추다, 춤, 천수바라, 명바라, 사다라니, 바라, 관욕게바라, 막바라, 내림게바라"
"마음, 하다, 도, 닦다, 장소, 하다, 뜻, 추다, 불교, 의식, 무용, 양손, 바라, 쥐다, 배꼽, 중심, 하다, 머리, 위, 들다, 올리다, 좌우, 돌리다, 동작, 전진, 후퇴, 회전, 추다, 춤, 천수바라, 명바라, 사다라니, 바라, 관욕게바라, 막바라, 내림게바라"
"마음, 하다, 도, 닦다, 장소, 하다, 뜻, 추다, 불교, 의식, 무용, 양손, 바라, 쥐다, 배꼽, 중심, 하다, 머리, 위, 들다, 올리다, 좌우, 돌리다, 동작, 전진, 후퇴, 회전, 추다, 춤, 천수바라, 명바라, 사다라니, 바라, 관욕게바라, 막바라, 내림게바라"
"마음, 하다, 도, 닦다, 장소, 하다, 뜻, 추다, 불교, 의식, 무용, 양손, 바라, 쥐다, 배꼽, 중심, 하다, 머리, 위, 들다, 올리다, 좌우, 돌리다, 동작, 전진, 후퇴, 회전, 추다, 춤, 천수바라, 명바라, 사다라니, 바라, 관욕게바라, 막바라, 내림게바라"
"가지치기, 때, 사용, 가위"
"가지치기, 때, 사용, 가위"
"널빤지, 면, 가운데, 나무껍질, 면"
"널빤지, 면, 가운데, 나무껍질, 면"
"널빤지, 면, 가운데, 나무껍질, 면"
"널빤지, 면, 가운데, 나무껍질, 면"
"나무, 다루다, 물건, 만드다, 일"
"나무, 다루다, 물건, 만드다, 일"
"하늘솟과, 애벌레, 이르다, 말, 딱정벌레, 애벌레, 주둥이, 나무속, 파먹다, 산다, 종류, 약용"
"나무, 붙다, 하다, 귀신"
"달빛, 의하다, 생기다, 나무, 그림자, 그해, 농사, 풍흉, 알아보다, 점, 정월, 보름날, 달, 중천, 뜨다, 마당, NA, 길이, 나무, 세우다, 그림자, 치다, 풍년, 들다, 치다, 평년, 치다, 흉년, 들다, 치다, 수재, 병충해, 치다, 곡식, 여물다"
"달빛, 의하다, 생기다, 나무, 그림자, 그해, 농사, 풍흉, 알아보다, 점, 정월, 보름날, 달, 중천, 뜨다, 마당, NA, 길이, 나무, 세우다, 그림자, 치다, 풍년, 들다, 치다, 평년, 치다, 흉년, 들다, 치다, 수재, 병충해, 치다, 곡식, 여물다"
"나무, 껍질"
"나무, 껍질"
"나무, 껍질"
"나무, 껍질"
"나무, 껍질"
"나무, 껍질"
"나무, 껍질"
"나무, 껍질"
"나무, 껍질"
"나무, 껍질"
"나무, 껍질"
"나무, 부르다, 구전, 민요, 지방, 따르다, 사설, 고정"
"땔나무, 하다, 사람"
"자르다, 부러지다, 생기다, 나무, 동강이"
"자르다, 부러지다, 생기다, 나무, 동강이"
"자르다, 부러지다, 생기다, 나무, 동강이"
"자르다, 부러지다, 생기다, 나무, 동강이"
"자르다, 부러지다, 생기다, 나무, 동강이"
"자르다, 부러지다, 생기다, 나무, 동강이"
"자르다, 부러지다, 생기다, 나무, 동강이"
"자르다, 부러지다, 생기다, 나무, 동강이"
"자르다, 부러지다, 생기다, 나무, 동강이"
"통나무, 끊다, 토막"
"나무, 만들다"
"나무, 만들다"
"나무, 만들다"
"나무, 만들다, 틀"
"나무, 만들다, 틀"
"나무, 만들다, 틀"
"나무, 만들다, 틀"
"나무, 되다, 기구"
"켜다, 나뭇조각"
"켜다, 나뭇조각"
"켜다, 나뭇조각"
"켜다, 나뭇조각"
"나무, 깎다, 만들다, 패"
"나무, 깎다, 만들다, 패"
"나무, 깎다, 만들다, 패"
"나무, 깎다, 만들다, 패"
"나무, 깎다, 만들다, 패"
"나무, 만들다, 흙손, 홍송, 삼송, 변형, 가공, 판재, 만들다, 미장, 면, 때, 쓴다"
"명아줏과, 한해살이풀, 줄기, 높이다, 정도, 잎, 뭉치다, 선, 모양, 월, 풀색, 잔꽃, 수상, 화서, 피다, 열매, 꽃받침, NA, 포과, 맺다, 어린잎, 식용, 바닷가, 모래땅, 자라다, 한국, 일본, 중국, 만주, 우수, 리강, 분포"
"죄, 지다, 벼슬아치, 잡다, 심문, 파면"
"죄, 지다, 벼슬아치, 잡다, 심문, 파면"
"사람, 먹다, 있다, 풀, 나뭇잎, 이르다, 말, 고사리, 도라지, 두릅, 냉이"
"사람, 먹다, 있다, 풀, 나뭇잎, 이르다, 말, 고사리, 도라지, 두릅, 냉이"
"사람, 먹다, 있다, 풀, 나뭇잎, 이르다, 말, 고사리, 도라지, 두릅, 냉이"
"사람, 먹다, 있다, 풀, 나뭇잎, 이르다, 말, 고사리, 도라지, 두릅, 냉이"
"사람, 먹다, 있다, 풀, 나뭇잎, 이르다, 말, 고사리, 도라지, 두릅, 냉이"
"사람, 먹다, 있다, 풀, 나뭇잎, 이르다, 말, 고사리, 도라지, 두릅, 냉이"
"사람, 먹다, 있다, 풀, 나뭇잎, 이르다, 말, 고사리, 도라지, 두릅, 냉이"
"사람, 먹다, 있다, 풀, 나뭇잎, 이르다, 말, 고사리, 도라지, 두릅, 냉이"
"사람, 먹다, 있다, 풀, 나뭇잎, 이르다, 말, 고사리, 도라지, 두릅, 냉이"
"사람, 먹다, 있다, 풀, 나뭇잎, 이르다, 말, 고사리, 도라지, 두릅, 냉이"
"사람, 먹다, 있다, 풀, 나뭇잎, 이르다, 말, 고사리, 도라지, 두릅, 냉이"
"사람, 먹다, 있다, 풀, 나뭇잎, 이르다, 말, 고사리, 도라지, 두릅, 냉이"
"사람, 먹다, 있다, 풀, 나뭇잎, 이르다, 말, 고사리, 도라지, 두릅, 냉이"
"사람, 먹다, 있다, 풀, 나뭇잎, 이르다, 말, 고사리, 도라지, 두릅, 냉이"
"사람, 먹다, 있다, 풀, 나뭇잎, 이르다, 말, 고사리, 도라지, 두릅, 냉이"
"사람, 먹다, 있다, 풀, 나뭇잎, 이르다, 말, 고사리, 도라지, 두릅, 냉이"
"사람, 먹다, 있다, 풀, 나뭇잎, 이르다, 말, 고사리, 도라지, 두릅, 냉이"
"사람, 먹다, 있다, 풀, 나뭇잎, 이르다, 말, 고사리, 도라지, 두릅, 냉이"
"사람, 먹다, 있다, 풀, 나뭇잎, 삶다, 볶다, NA, 양념, 무치다, 음식"
"사람, 먹다, 있다, 풀, 나뭇잎, 삶다, 볶다, NA, 양념, 무치다, 음식"
"사람, 먹다, 있다, 풀, 나뭇잎, 삶다, 볶다, NA, 양념, 무치다, 음식"
"사람, 먹다, 있다, 풀, 나뭇잎, 삶다, 볶다, NA, 양념, 무치다, 음식"
"사람, 먹다, 있다, 풀, 나뭇잎, 삶다, 볶다, NA, 양념, 무치다, 음식"
"사람, 먹다, 있다, 풀, 나뭇잎, 삶다, 볶다, NA, 양념, 무치다, 음식"
"나물, 넣다, 끓이다, 국"
"나물, 쌀, 넣다, 섞다, 밥"
"나물, 기름, 볶다, 만들다, 반찬"
"사람, 먹다, 있다, 풀, 나뭇잎, 넣다, 쑤다, 죽"
"나무, 줄기, 뻗다"
"나무, 줄기, 뻗다"
"나무, 줄기, 뻗다"
"나무, 줄기, 뻗다"
"나무, 줄기, 뻗다"
"나무, 줄기, 뻗다"
"나무, 줄기, 뻗다"
"나무, 줄기, 뻗다"
"나무, 줄기, 뻗다"
"나무, 줄기, 뻗다"
"나무, 줄기, 뻗다"
"나무, 줄기, 뻗다"
"나무, 줄기, 뻗다"
"땔나무, 쌓다, 곳간"
"땔나무, 쌓다, 곳간"
"나무, 가꾸다, 말림갓"
"쪼개다, 나뭇조각"
"목재, 재료, 나뭇결, 무늬, 나타나다, 칠, 하다, 마무리, 일"
"세로, 켜다, 나무, 면, 나타나다, 무늬, 나이테, 생기다, 켜다, 각도, 따르다, 평행선, 모양, 물결무늬, 나타나다, 한다"
"세로, 켜다, 나무, 면, 나타나다, 무늬, 나이테, 생기다, 켜다, 각도, 따르다, 평행선, 모양, 물결무늬, 나타나다, 한다"
"세로, 켜다, 나무, 면, 나타나다, 무늬, 나이테, 생기다, 켜다, 각도, 따르다, 평행선, 모양, 물결무늬, 나타나다, 한다"
"세로, 켜다, 나무, 면, 나타나다, 무늬, 나이테, 생기다, 켜다, 각도, 따르다, 평행선, 모양, 물결무늬, 나타나다, 한다"
"도자기, 만들다, 때, 흙, 섞다, 이기다, 나뭇결, 모양, 놓다, 무늬"
"나무줄기, 가운데, 있다, 부분"
"땔나무, 쌓다, 광"
"나무, 나무, 다니다, 생기다, 산길"
"땔나무, 묶다, 단"
"나무, 쌓다, 가다, 덩어리"
"나무, 베다, 남다, 밑동"
"나무, 베다, 남다, 밑동"
"나무, 잎"
"나무, 잎"
"나무, 잎"
"나무, 잎"
"나무, 잎"
"나무, 잎"
"나무, 잎"
"나무, 잎"
"나무, 잎"
"나무, 잎"
"나무, 잎"
"나무, 잎"
"나무, 잎"
"나무, 잎"
"나무, 잎"
"나무, 잎"
"나무, 잎"
"나무, 잎"
"나무, 잎"
"나무, 잎"
"나무, 잎"
"나무, 잎"
"나무, 타다, 생기다, 재"
"나무, 쪼개다, 조각"
"나무, 쪼개다, 조각"
"나무, 쪼개다, 조각"
"나무, 쪼개다, 조각"
"나무, 쪼개다, 조각"
"나무, 쪼개다, 조각"
"나무, 쪼개다, 조각"
"나무, 쪼개다, 조각"
"나무, 쪼개다, 조각"
"나무, 쪼개다, 조각"
"나무, 쪼개다, 조각"
"나무, 쪼개다, 조각"
"나무, 쪼개다, 조각"
"나무, 쪼개다, 조각"
"나무, 쪼개다, 조각"
"나무, 쪼개다, 조각"
"나무, 쪼개다, 조각"
"나무, 쪼개다, 조각"
"나무, 쪼개다, 조각"
"나무, 쪼개다, 조각"
"나무, 쪼개다, 조각"
"나무, 쪼개다, 조각"
"나무, 쪼개다, 조각"
"나무, 쪼개다, 조각"
"나무, 쪼개다, 조각"
"나무, 쪼개다, 조각"
"수지, 건류, 얻다, 기름, 비누, 칠감, 만드다, 쓴다"
"소나무, 전나무, 나무, 분비, 점도, 액체, 공기, 닿다, 산, 굳어지다"
"나뭇진, 통과, 세포, 틈"
"사람, 지다, 마소, 싣다, 땔나무, 짐"
"찰벼, 찧다, 쌀"
"찹쌀, 지다, 밥"
"찹쌀, 지다, 밥"
"찹쌀, 지다, 밥"
"찹쌀, 지다, 밥"
"김치, 썰다, 절이다, 다음, 고추, 넣다, 국물, 부다, 담그다"
